,user_id,name,lang,bot,subscription_date,statuses_count,number_of_tweets,tweets_2019,tweets_2020,likes_sum,likes_mean,likes_max,ratio_num_likes_and_num_tweets,time_delta_sec,min_delta_sec,favorite_count_entropy,num_hashtags_entropy,created_at_entropy,mean_length,number_of_special_chars,len_all_tweets,mean_special_char,num_hashtags_mean,num_hashtags_max,num_urls_mean,num_urls_max,num_mentions_mean,num_mentions_max,user_number_of_retweets,consecutive_days,sum_duplicate_tweets,max_duplicate_tweets,tweets_per_h,min_tweets_per_h,max_tweets_per_h
21,2349866700,Francis G,en,0,2019-02-20 09:53:17,1157.0,649.0,414,235,371,0.5716486902927581,10,0.5716486902927581,58184.10339506173,13279842.0,0.996011197393034,0.601670381699859,6.353678050165056,145.0,2722,51701,0.05264888493452738,0.24961479198767333,7.0,0.1386748844375963,1.0,0.7303543913713405,5.0,175,2,857,10,1.4486607142857142,1.0,10.0
22,253477677,TTT,en,0,2016-02-19 09:50:22,14052.0,3357.0,0,3357,446,0.13285671730711945,31,0.13285671730711945,779.3790226460071,66247.0,0.3840567150210794,0.8884425753307574,7.93495856833279,144.0,10398,234343,0.04437085810115941,0.8507596067917784,4.0,0.03872505212987787,2.0,1.2010723860589811,9.0,1389,4,7239,748,11.737762237762238,1.0,141.0
23,2357398248,Yevette Hosley,en,1,2019-02-25 04:07:22,57.0,117.0,117,0,5,0.042735042735042736,1,0.042735042735042736,92602.0948275862,3907339.0,0.17654091644543907,0.14901153343900359,4.596292558253492,144.0,614,8471,0.07248258765198914,0.03418803418803419,1.0,0.0,0.0,0.24786324786324787,1.0,0,2,1463,88,4.5,1.0,12.0
24,1127165334,Sebastian Allison,en,0,2018-01-30 06:21:38,27.0,32.0,0,0,1,0.03125,1,0.03125,218386.4193548387,892422.0,0.13906079845474112,0.13906079845474112,3.249127408874743,137.0,59,1338,0.044095665171898356,0.09375,3.0,0.03125,1.0,0.0625,2.0,1,1,126,23,1.2307692307692308,1.0,2.0
25,1273186980,Susy,en,1,2018-03-18 20:11:01,1179.0,2680.0,2033,0,189,0.0705223880597015,7,0.0705223880597015,17151.484509145204,5705540.0,0.25218111140563837,0.3049171960090526,7.745114431101392,140.0,11584,231870,0.04995902876611895,0.10485074626865672,7.0,0.048507462686567165,2.0,0.045895522388059704,4.0,93,2,566112,5734,1.4806629834254144,1.0,14.0
26,1127478085,Consuela Farley,en,1,2018-01-30 08:58:18,23.0,27.0,0,0,6,0.2222222222222222,5,0.2222222222222222,290215.92307692306,1041523.0,0.3153962874226617,0.5027922796200783,3.0904599236161974,140.0,118,1842,0.06406080347448426,0.18518518518518517,2.0,0.1111111111111111,1.0,0.25925925925925924,3.0,4,1,239,45,1.35,1.0,3.0
27,1671101821,david,en,0,2018-08-16 17:49:18,6705.0,3866.0,8,3241,439,0.11355406104500776,6,0.11355406104500776,13993.676067270375,6803420.0,0.36263399192308976,0.2540482541884056,8.256748383707727,146.0,8194,171364,0.04781634415629887,0.0760475944128298,4.0,0.08329022245214693,2.0,0.7868598034143818,10.0,499,3,7476,198,9.862244897959183,1.0,70.0
28,621554804,Liza Ross,en,1,2017-07-01 04:13:30,31.0,36.0,0,0,0,0.0,0,0.0,789167.5142857142,4286179.0,-0.0,0.42584844923858145,3.390978054967237,138.0,106,2213,0.04789877993673746,0.2777777777777778,4.0,0.027777777777777776,1.0,0.0,0.0,0,1,97,12,1.2413793103448276,1.0,2.0
29,707697690,Fuzael Amin,en,0,2017-07-22 19:51:25,43.0,20.0,0,16,8,0.4,2,0.4,4587250.736842105,81705748.0,0.7909873504355756,0.7083465777061715,2.9264175554979968,140.0,102,1253,0.08140462889066241,0.45,5.0,0.1,1.0,0.7,2.0,2,1,22,2,3.3333333333333335,1.0,13.0
30,1261040287,Jenn,en,0,2018-03-14 03:46:22,17447.0,3483.0,0,3483,2629,0.75480907263853,61,0.75480907263853,2232.774267662263,141084.0,1.1105286751865868,0.4919949819914843,8.017139239453076,152.0,6369,166919,0.03815623146556114,0.1754234855010049,3.0,0.05254091300602928,3.0,0.8917599770312948,9.0,460,2,86894,375,4.810773480662983,1.0,226.0
31,109514123,Jatin Kapadia,en,0,2015-01-31 09:04:55,26709.0,2341.0,0,2341,391,0.1670226398974797,20,0.1670226398974797,4449.408547008547,93693.0,0.42118693359801834,0.944335011900029,7.6165788325266135,156.0,13441,221866,0.060581612324556264,0.5143101238786844,8.0,0.21913712088850917,4.0,0.8996155489107219,6.0,781,2,3017,13,2.6662870159453305,1.0,34.0
32,2353165838,Taisha Kaemmerer,en,0,2019-02-22 12:27:51,68.0,141.0,141,0,5,0.03546099290780142,1,0.03546099290780142,76368.94285714286,3270349.0,0.1532403583053061,0.17597512509762708,4.78161801705166,140.0,569,9807,0.0580197817885184,0.0425531914893617,1.0,0.0,0.0,0.2978723404255319,1.0,0,2,1634,107,4.862068965517241,1.0,13.0
33,149245813,Osama Ahmed,en,0,2015-05-30 20:11:00,5025.0,2635.0,262,220,73,0.027703984819734344,6,0.027703984819734344,59041.42596810934,16325963.0,0.11920709262152723,0.3775293829227638,7.875586245141597,149.0,10596,171857,0.06165591160092403,0.1206831119544592,5.0,0.031878557874762806,1.0,0.6667931688804554,8.0,347,2,3566,15,3.4444444444444446,1.0,108.0
34,2357929946,Khadijah Smialek,en,0,2019-02-25 12:30:19,60.0,120.0,120,0,6,0.05,1,0.05,90912.81512605042,3082596.0,0.1985152433458726,0.13281970334490137,4.660414759679389,140.0,519,7404,0.07009724473257699,0.03333333333333333,2.0,0.0,0.0,0.3416666666666667,1.0,0,3,1400,106,4.285714285714286,1.0,10.0
35,466300701,Rossella Camosci,it,1,2017-01-18 08:01:21,41.0,1422.0,1422,0,443,0.31153305203938114,10,0.31153305203938114,10293.19563687544,155689.0,0.7089525435003852,0.2545259317157105,7.130159167304857,140.0,6797,126551,0.05370957163515105,0.08790436005625879,9.0,0.02461322081575246,2.0,0.007032348804500703,3.0,6,2,240231,5734,1.6989247311827957,1.0,21.0
36,1174366548,Jaimie Gallant,en,1,2018-02-15 08:24:25,22.0,22.0,0,0,2272,103.27272727272727,1137,103.27272727272727,295085.38095238095,1405041.0,0.36764947740014225,0.7519304663146794,3.091042453358315,136.0,66,1128,0.05851063829787234,0.45454545454545453,5.0,0.13636363636363635,2.0,0.09090909090909091,1.0,2,1,391,148,1.2222222222222223,1.0,3.0
37,2360251819,Soledad Lockie,en,1,2019-02-27 00:47:09,65.0,135.0,135,0,7,0.05185185185185185,1,0.05185185185185185,79899.57462686567,3153074.0,0.2039322241784428,0.3756760363956031,4.792317460124957,139.0,522,9623,0.05424503792995947,0.11851851851851852,2.0,0.0,0.0,0.28888888888888886,1.0,0,2,1158,90,4.5,1.0,11.0
38,616399998,Annie Miranda,en,1,2017-06-25 17:52:48,54.0,57.0,0,0,0,0.0,0,0.0,503683.28571428574,3467058.0,-0.0,0.4055999179949117,3.970088406722978,133.0,147,3045,0.04827586206896552,0.14035087719298245,1.0,0.017543859649122806,1.0,0.0,0.0,0,1,177,21,1.2127659574468086,1.0,3.0
39,617446883,Camellia Leonard,en,1,2017-06-26 20:32:18,37.0,41.0,0,0,0,0.0,0,0.0,704306.375,5582329.0,-0.0,0.4866813679134715,3.578323836351148,143.0,120,2717,0.04416635995583364,0.24390243902439024,5.0,0.0,0.0,0.0,0.0,0,1,159,19,1.2424242424242424,1.0,3.0
40,2214453095,bad news bradley,en,0,2018-12-10 19:19:12,1382.0,1220.0,941,279,1392,1.140983606557377,13,1.140983606557377,34358.56767842494,13352689.0,1.4590008228475952,0.4356366273532335,6.961158860495052,148.0,3810,73494,0.051840966609519146,0.1483606557377049,5.0,0.014754098360655738,2.0,0.6237704918032787,7.0,192,2,1522,13,1.5681233933161953,1.0,9.0
41,2352031490,Bobbie Hoxie,en,1,2019-02-21 17:42:51,83.0,155.0,155,0,11,0.07096774193548387,1,0.07096774193548387,69864.27922077922,3859643.0,0.2561350321468197,0.20253496638726365,4.945042936452673,144.0,530,10662,0.04970924779591071,0.05806451612903226,3.0,0.0,0.0,0.2645161290322581,1.0,0,2,1820,607,4.5588235294117645,1.0,11.0
42,2366093053,Emelda Aroyo,en,0,2019-03-02 20:48:49,66.0,137.0,137,0,2,0.014598540145985401,1,0.014598540145985401,79405.19852941176,3589948.0,0.07619706122733755,0.1798246765236053,4.768196871690911,143.0,504,8840,0.05701357466063348,0.043795620437956206,1.0,0.0,0.0,0.31386861313868614,1.0,0,3,2036,815,4.28125,1.0,11.0
43,2360229577,Dong Horsch,en,1,2019-02-27 00:26:58,49.0,118.0,118,0,5,0.0423728813559322,1,0.0423728813559322,91627.52136752137,3032014.0,0.175413327205792,0.14804224682624068,4.5709642504060195,142.0,503,7731,0.06506273444573794,0.03389830508474576,1.0,0.0,0.0,0.3050847457627119,1.0,0,2,1556,451,4.37037037037037,1.0,11.0
44,2359047776,Shu Rainforth,en,1,2019-02-26 06:08:29,62.0,117.0,117,0,8,0.06837606837606838,1,0.06837606837606838,93703.56034482758,3559507.0,0.2494179391018984,0.17654091644543907,4.64368723726614,143.0,648,7871,0.08232753144454326,0.042735042735042736,1.0,0.008547008547008548,1.0,0.358974358974359,1.0,0,1,2191,425,4.0344827586206895,1.0,10.0
45,172164229,sapo,en,1,2015-07-31 01:50:18,4.0,4.0,0,0,0,0.0,0,0.0,25134473.666666668,74936936.0,-0.0,-0.0,1.3862943611198906,123.0,16,287,0.05574912891986063,0.0,0.0,0.75,1.0,0.0,0.0,0,1,4,1,1.0,1.0,1.0
46,1127846953,Domenic Hall,en,1,2018-01-30 11:52:52,25.0,29.0,0,0,2,0.06896551724137931,1,0.06896551724137931,262624.21428571426,884927.0,0.2509548043576197,0.6532254610768498,3.1760828146595923,137.0,106,2068,0.05125725338491296,0.3103448275862069,2.0,0.0,0.0,0.0,0.0,0,1,239,69,1.2608695652173914,1.0,3.0
47,162018954,xXxYan-YanxXx,en,0,2015-07-04 11:46:33,13551.0,3600.0,9,2998,798,0.22166666666666668,7,0.22166666666666668,42363.95109752709,17535372.0,0.5715649114713871,0.16575315279127978,8.187918960910245,144.0,10122,193679,0.05226173204116089,0.043611111111111114,6.0,0.05722222222222222,2.0,0.7355555555555555,8.0,772,2,9688,375,4.30622009569378,1.0,59.0
48,2376429912,Many Antenor,en,1,2019-03-09 02:38:23,34.0,94.0,94,0,4,0.0425531914893617,1,0.0425531914893617,115829.15053763441,3900926.0,0.17597512509762708,0.2661370244375286,4.351573221689592,140.0,370,6937,0.05333717745423094,0.07446808510638298,2.0,0.0,0.0,0.23404255319148937,1.0,0,2,943,86,4.7,1.0,12.0
49,346754293,D. T.,ru,1,2016-08-02 19:51:41,56.0,41.0,0,0,5,0.12195121951219512,4,0.12195121951219512,1103568.6,33246299.0,0.2287207447761076,0.5262898694941316,3.5783238363511485,139.0,117,3095,0.037802907915993535,0.21951219512195122,1.0,0.0,0.0,0.07317073170731707,1.0,2,2,64,5,1.3666666666666667,1.0,3.0
50,2362453604,Naomi Raheja,en,0,2019-02-28 10:04:07,44.0,108.0,108,0,7,0.06481481481481481,2,0.06481481481481481,100971.82242990655,3077849.0,0.23959033344675534,0.2491369664874384,4.553770638131636,140.0,447,7456,0.05995171673819742,0.10185185185185185,4.0,0.0,0.0,0.3425925925925926,1.0,0,2,1872,472,3.6,1.0,10.0
51,2384265157,Ceola Wojtczak,en,0,2019-03-13 22:09:56,46.0,99.0,99,0,5,0.050505050505050504,1,0.050505050505050504,109723.35714285714,3841455.0,0.19999965725023772,0.22863187358286127,4.497099036722073,148.0,404,6603,0.061184310162047555,0.06060606060606061,1.0,0.0,0.0,0.30303030303030304,1.0,0,1,2202,652,4.304347826086956,1.0,10.0
52,303899090,Trae Anderson,en,0,2016-05-24 16:08:55,1362.0,812.0,78,94,29,0.03571428571428571,3,0.03571428571428571,152882.09001233045,15888962.0,0.15111997090121096,0.8730602229957686,6.5458470242740034,144.0,3745,71658,0.05226213402551006,0.4630541871921182,6.0,0.1022167487684729,3.0,1.0738916256157636,5.0,241,2,1000,3,1.7652173913043478,1.0,11.0
53,2352998418,Andra Yielding,en,1,2019-02-22 09:46:22,72.0,143.0,143,0,9,0.06293706293706294,1,0.06293706293706294,75740.7957746479,3452850.0,0.23497362054348703,0.17411775156185527,4.778651673188035,140.0,512,10184,0.05027494108405342,0.04195804195804196,1.0,0.0,0.0,0.2867132867132867,1.0,0,2,1663,111,4.931034482758621,1.0,10.0
54,141711158,pedro emmanuel,es,0,2015-05-10 20:34:50,6.0,6.0,0,0,0,0.0,0,0.0,5736225.0,22450068.0,-0.0,-0.0,1.7917594692280547,84.0,2,298,0.006711409395973154,0.0,0.0,0.0,0.0,0.0,0.0,0,1,6,1,1.0,1.0,1.0
55,1175030514,Adrienne Granger,en,1,2018-02-15 11:39:44,22.0,25.0,0,0,3,0.12,1,0.12,258206.08333333334,1228938.0,0.3669249912727096,0.5510799280869728,3.052520501533812,142.0,65,1540,0.04220779220779221,0.24,1.0,0.0,0.0,0.0,0.0,0,1,89,14,1.1363636363636365,1.0,2.0
56,2374422386,Royce Randzin,en,0,2019-03-07 22:25:33,45.0,93.0,93,0,4,0.043010752688172046,1,0.043010752688172046,118211.06521739131,3758674.0,0.1773971883076644,0.40860339066924334,4.413348365314986,140.0,322,6597,0.04881006518114294,0.15053763440860216,3.0,0.0,0.0,0.3010752688172043,1.0,0,2,1163,131,4.2272727272727275,1.0,10.0
57,2385162884,Nikki Stgelais,en,1,2019-03-14 12:13:01,47.0,95.0,95,0,3,0.031578947368421054,1,0.031578947368421054,114359.25531914894,3868633.0,0.14018861839510885,0.19825529203172315,4.451728886044339,139.0,333,5690,0.05852372583479789,0.05263157894736842,2.0,0.0,0.0,0.3894736842105263,1.0,0,1,875,94,4.75,1.0,10.0
58,243282862,ILOVESTARBUCKS.COM,en,1,2016-01-28 18:20:58,11735.0,3600.0,3600,0,33,0.009166666666666667,2,0.009166666666666667,1494.537371492081,435625.0,0.050903303558041395,-0.0,8.04697903419639,150.0,19261,289337,0.06656943287585065,0.0,0.0,0.4275,2.0,0.0,0.0,0,3,1355447,765,3.9045553145336225,1.0,8.0
59,307710043,ellie,en,0,2016-05-31 04:35:46,69900.0,3591.0,0,3591,1485,0.41353383458646614,53,0.41353383458646614,586.1949860724234,86969.0,0.8196364457539114,0.13755300188078087,8.044506787729006,144.0,4088,199450,0.020496365003760342,0.03063213589529379,2.0,0.005012531328320802,1.0,0.5201893622946254,8.0,308,3,6713,375,15.681222707423581,1.0,140.0
60,1366923541,Grisel Martin,en,1,2018-04-22 12:24:27,1.0,1.0,0,0,0,0.0,0,0.0,0.0,,-0.0,-0.0,-0.0,10.0,1,10,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1.0,1.0,1.0
61,2380781340,Alvera Kullmann,en,1,2019-03-11 17:34:08,33.0,89.0,89,0,4,0.0449438202247191,1,0.0449438202247191,122126.71590909091,3619060.0,0.1833494680899324,0.36174414550020306,4.3017202760979965,143.0,343,5685,0.06033421284080915,0.12359550561797752,2.0,0.0,0.0,0.24719101123595505,1.0,0,1,939,88,4.45,1.0,12.0
62,2383079875,Liz Dahill,en,1,2019-03-13 03:20:02,43.0,111.0,111,0,5,0.04504504504504504,2,0.04504504504504504,97697.81818181818,3431213.0,0.17539937110126844,0.09022197136551838,4.5346822638737905,144.0,402,7474,0.05378645972705379,0.018018018018018018,1.0,0.0,0.0,0.3063063063063063,1.0,0,2,858,106,4.44,1.0,11.0
63,150993495,Leo Jabroni,en,0,2015-06-04 10:11:54,26501.0,1575.0,4,1322,918,0.5828571428571429,11,0.5828571428571429,98530.38182973316,34130225.0,1.0329760463168045,0.20321421382763033,7.3620105512597345,144.0,4542,81541,0.05570203946480912,0.05142857142857143,3.0,0.06412698412698413,1.0,0.7434920634920635,6.0,109,2,3707,1511,2.208976157082749,1.0,21.0
64,2384455266,Carlie Burnworth,en,0,2019-03-14 01:24:04,45.0,99.0,99,0,8,0.08080808080808081,1,0.08080808080808081,109687.66326530612,3826621.0,0.2807385629985087,0.336348106062241,4.441087143343491,137.0,321,6163,0.05208502352750284,0.10101010101010101,2.0,0.0,0.0,0.3838383838383838,1.0,0,2,1176,107,4.714285714285714,1.0,10.0
65,2353742197,Hayley Conery,en,1,2019-02-22 20:12:28,70.0,144.0,144,0,7,0.04861111111111111,2,0.04861111111111111,76008.32867132867,3838200.0,0.19197859045193982,0.2354908308017627,4.844661725308233,147.0,590,10191,0.05789422039054067,0.0625,2.0,0.006944444444444444,1.0,0.3194444444444444,1.0,0,2,1699,106,4.235294117647059,1.0,10.0
66,617369459,Sage Pennington,en,0,2017-06-26 18:50:48,11638.21910674945,21.0,0,0,0,0.0,0,0.0,920862.55,7374413.0,-0.0,0.31449220128141064,2.714452351742497,127.0,97,1171,0.08283518360375747,0.19047619047619047,2.0,0.0,0.0,0.0,0.0,0,1,52,7,1.3125,1.0,2.0
67,250549433,Coley Hyphenatedname,en,0,2016-02-13 09:32:28,50832.0,3577.0,0,3577,11211,3.1341906625663962,241,3.1341906625663962,2615.237975391499,73481.0,2.1099433032755295,0.2653553901926146,8.031761019589386,151.0,13304,305936,0.04348621933999268,0.07604137545429131,13.0,0.061504053676265026,3.0,0.9088621750069891,9.0,617,3,5203,748,3.9307692307692306,1.0,26.0
68,2382321048,Leonora Llera,en,0,2019-03-12 15:46:33,40.0,85.0,85,0,4,0.047058823529411764,1,0.047058823529411764,127882.48809523809,3826593.0,0.1897623273968212,0.34742315618301234,4.328485838515734,139.0,349,5142,0.06787242318164138,0.10588235294117647,2.0,0.0,0.0,0.43529411764705883,1.0,0,2,695,61,4.25,1.0,9.0
69,1175881286,Angelina Goebel,en,1,2018-02-15 16:15:54,20.0,25.0,0,0,0,0.0,0,0.0,252264.25,1284738.0,-0.0,0.2787693717685874,2.941616952644222,134.0,104,1588,0.0654911838790932,0.08,1.0,0.0,0.0,0.0,0.0,0,1,143,20,1.3888888888888888,1.0,4.0
70,2356175006,Gladis Wilfred,en,1,2019-02-24 10:52:02,80.0,152.0,152,0,5,0.03289473684210526,1,0.03289473684210526,70990.92052980133,3431214.0,0.1446648641446663,0.22602205912041273,4.8870751562620764,139.0,580,10438,0.05556620042153669,0.05921052631578947,2.0,0.0,0.0,0.26973684210526316,1.0,0,2,3417,1511,4.606060606060606,1.0,10.0
71,617238800,Jonas House,en,1,2017-06-26 15:59:13,29.0,31.0,0,0,1,0.03225806451612903,1,0.03225806451612903,894143.7,6016197.0,0.1425058673927378,0.5341593666871499,3.3445488586064434,139.0,110,1742,0.06314580941446613,0.22580645161290322,1.0,0.06451612903225806,1.0,0.0,0.0,0,1,113,26,1.1923076923076923,1.0,3.0
72,466415308,Gaia Varzani,it,1,2017-01-18 11:26:47,103.0,1529.0,1529,0,1102,0.7207325049051668,27,0.7207325049051668,10235.934554973823,196787.0,1.1461974319445727,0.23856762004520382,7.183675762355705,140.0,6978,132916,0.05249932288061633,0.06932635709614127,5.0,0.02485284499672989,3.0,0.009156311314584695,1.0,11,3,239829,5734,1.7064732142857142,1.0,17.0
73,620156433,Claretha Hyde,en,1,2017-06-29 15:09:25,24.0,24.0,0,0,0,0.0,0,0.0,1128893.2608695652,5169098.0,-0.0,0.6749754468353846,3.1780538303479453,140.0,74,1435,0.05156794425087108,0.2916666666666667,2.0,0.0,0.0,0.0,0.0,0,1,60,13,1.0909090909090908,1.0,2.0
74,531177445,Lorean Stchur,en,1,2017-03-22 12:15:46,12395.0,3635.0,3635,0,46,0.01265474552957359,2,0.01265474552957359,1429.2361034672538,251616.0,0.06798964377396122,-0.0,8.049628543795196,148.0,19547,294658,0.06633792396608951,0.0,0.0,0.43218707015130675,2.0,0.0005502063273727648,1.0,2,3,1367516,765,4.079685746352413,1.0,9.0
